cat_substrate,ddG,x1,x2,x4,x5,x6,x7,x8,x9,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x1_div_x26,x6_add_x26,x11_div_x9,x20_div_x9,x20_sub_x13,x21_mul_x30,x26_mul_x21,x26_div_x22,x27_add_x5,x27_mul_x29,x30_add_x8,x30_mul_x27,inv_x4,inv_x8,inv_x24,cbrt_x27,exp_x27,x27_squared,x27_cubed,sqrt_x30,cbrt_x30,ln_x30,inv_x30,x30_squared,x30_cubed,cbrt_x1divx26,inv_x1divx26,x1divx26_squared,inv_x2divx14,inv_x4divx15,cbrt_x6addx26,inv_x6addx26,exp_x6addx26,x6addx26_squared,x6addx26_cubed,inv_x9mulx18,sqrt_x11divx9,cbrt_x11divx9,ln_x11divx9,inv_x11divx9,exp_x11divx9,x11divx9_squared,x11divx9_cubed,inv_x11subx12,inv_x13divx27,inv_x20divx2,cbrt_x20divx9,inv_x20divx9,exp_x20divx9,x20divx9_squared,x20divx9_cubed,cbrt_x20subx13,inv_x20subx13,x20subx13_squared,cbrt_x21mulx30,inv_x21mulx30,exp_x21mulx30,x21mulx30_squared,x21mulx30_cubed,x24subx11_squared,sqrt_x26mulx5,ln_x26mulx5,inv_x26mulx5,exp_x26mulx5,x26mulx5_squared,ln_x26divx6,sqrt_x26mulx21,cbrt_x26mulx21,ln_x26mulx21,inv_x26mulx21,exp_x26mulx21,x26mulx21_squared,x26mulx21_cubed,cbrt_x26divx22,inv_x26divx22,exp_x26divx22,x26divx22_squared,x26divx22_cubed,cbrt_x27addx5,inv_x27addx5,exp_x27addx5,x27addx5_squared,x27addx5_cubed,cbrt_x27mulx29,exp_x27mulx29,x27mulx29_squared,x27mulx29_cubed,sqrt_x30addx8,cbrt_x30addx8,ln_x30addx8,inv_x30addx8,x30addx8_squared,cbrt_x30mulx27,exp_x30mulx27,x30mulx27_squared,x30mulx27_cubed
KA6_A4,2.477862753,79.33644964,67.01057807,0.32897,-0.384790944,-0.803889717,90.56911326,59.49884535,63.56246275,90.04716036,54.54115201,67.52568121,54.0981,85.71394808,-0.168667,32.11858661,55.5578,1582.3568,-171.9401,-0.369797,65.02136392,64.96107718,61.24385429,52.71967015,-0.177384712,0.012581121,-0.319768473,-0.097327889,76.03203542,-447.25641,-0.981274429,1.416671986,-2.705057239,-239.4657812,-28.1164186,0.065596334,-0.002728099,-0.372209823,-0.001224494,135.5308808,0.956568206,3.039790862,0.016807049,0.016328169,0.232580397,1.012660596,0.000158285,1.9914E-06,8.719635051,4.23641866,4.33115477,0.013152351,5780.87041,439531.3438,-7.647488945,-0.002235854,200038.2962,0.807306869,260.5524761,-0.993718772,-1.019082909,0.374833096,0.962899505,-0.944868663,0.000283175,1.190240306,1.123112089,0.348310449,0.705879702,4.123374932,2.006959517,2.843203325,0.028164247,0.000186316,-0.389732111,-1.393345501,-0.369677945,0.066866496,7.317334666,-19.79380911,-6.209850637,-0.004175962,57343.86037,-3.04079167,-0.035566407,6.15453E-13,790.532995,-22226.95661,829.6304408,0.261258552,-2.684489484,14.65072005,1.07063939,0.004658886,-1.511141201,0.256117814,0.403298423,-2.724235461,15.24475427,1.067795598,0.004302879,0.000282253,-0.139729049,-366.5556239,0.997275619,7.44252E-06,-2.03E-08,-0.719331828,-2.686656659,0.689209615,0.138540152,-0.051566006,-0.106984011,0.998776255,1.49939E-06,-1.84E-09,11.64177309,5.13664344,4.909199517,0.007378392,18368.61964,0.985307936,2.602749031,0.915022733,0.875281654
KA6_A5,0.777427219,79.33644964,67.01057807,0.32897,-0.384790944,-0.803889717,90.56911326,59.49884535,63.56246275,90.04716036,54.54115201,67.52568121,61.8149,86.56720329,-0.174761,33.23866324,61.8149,1571.9384,-164.8952,-0.372869,68.96634417,68.95206347,74.1544994,57.36756895,-0.169510869,0.018550355,-0.109682387,-0.143138024,77.84542258,-468.0316391,-0.973400585,1.416671986,-2.594222956,-232.4208812,-29.02614487,0.063205348,-0.002457878,-0.366240589,-0.002655261,137.3442679,1.444060213,3.039790862,0.016807049,0.013485358,0.264718366,1.018723482,0.000344116,6.38347E-06,8.823005303,4.269834351,4.354725099,0.01284597,6059.909817,471736.2405,-7.764111033,-0.002136608,219053.6152,0.922464808,263.1461935,-0.991053731,-1.027326278,0.377796123,0.9475087,-0.922305523,0.000254511,1.190240306,1.123112089,0.348310449,0.705879702,4.123374932,2.006959517,2.843203325,0.028164247,0.000274716,-0.40638283,-1.374049672,-0.38547188,0.074703902,6.729992744,-17.45910167,-6.148347155,-0.004302539,54019.46602,-3.073239828,-0.034451699,2.47802E-13,842.5170862,-24455.023,252.5766724,0.255394297,-2.729893328,15.33125152,1.067400493,0.004254463,-1.556545046,0.251406738,0.398337576,-2.761366361,15.82144599,1.065245563,0.003994916,0.0002525,-0.134954317,-406.8549986,0.99754514,6.04116E-06,-1.48E-08,-0.715465711,-2.730445587,0.693335972,0.134132169,-0.049124645,-0.138474268,0.997348261,7.05041E-06,-1.87E-08,11.71939708,5.159451246,4.922490678,0.007280974,18863.44793,1.130303574,4.237867578,2.085309899,3.011313056
KA6_A6,0.763345425,79.33644964,67.01057807,0.32897,-0.384790944,-0.803889717,90.56911326,59.49884535,63.56246275,90.04716036,54.54115201,67.52568121,57.5611,87.01097591,-0.166024,43.00499038,61.9059,1580.1983,-156.5538,-0.367149,71.87735464,70.55553486,79.49847288,61.25547428,-0.173359829,0.016653291,-0.115783121,-0.122199101,80.64526631,-457.6403321,-0.977249546,1.416671986,-2.462991414,-224.0794812,-29.60882888,0.063648888,-0.002411884,-0.368137652,-0.002035017,140.1441117,1.343009117,3.039790862,0.016807049,0.012578858,0.255368128,1.01679273,0.000277332,4.61849E-06,8.980270949,4.320423239,4.390060109,0.012399984,6503.658978,524489.3103,-7.706220487,-0.002185122,209434.6735,0.858985278,264.4951695,-0.992358268,-1.023280087,0.376344796,0.955016675,-0.933289611,0.000254137,1.190240306,1.123112089,0.348310449,0.705879702,4.123374932,2.006959517,2.843203325,0.028164247,0.000246622,-0.428035462,-1.35047837,-0.406010348,0.085179762,6.066326704,-14.94131059,-6.073896168,-0.004462702,50211.6139,-3.093668272,-0.03377371,1.38372E-13,876.6827477,-25957.54946,111.2748076,0.258277549,-2.707441004,14.99086483,1.068982533,0.004449863,-1.534092722,0.252287312,0.399267174,-2.754373428,15.71119362,1.065718146,0.004051181,0.000257853,-0.13410721,-414.6136686,0.997591022,5.81718E-06,-1.40E-08,-0.716698914,-2.716375229,0.692021917,0.135525331,-0.049891977,-0.126723171,0.997967052,4.1413E-06,-8.43E-09,11.83824783,5.194275155,4.942671262,0.007135512,19640.37203,1.103298396,3.830552761,1.803673488,2.422349938
KA6_A9,2.038309139,79.33644964,67.01057807,0.32897,-0.384790944,-0.803889717,90.56911326,59.49884535,63.56246275,90.04716036,54.54115201,67.52568121,57.8299,85.91401898,-0.170949,29.22487465,58.1307,1576.0544,-164.6822,-0.372295,65.07708138,65.01974076,61.12838945,52.62416139,-0.16988734,0.021748187,-0.325655736,-0.09959546,76.1313322,-466.9944767,-0.973777057,1.416671986,-2.590871921,-232.2078812,-28.34331432,0.063248207,-0.002610556,-0.363042756,-0.002166021,135.6301776,1.655718476,3.039790862,0.016807049,0.016359011,0.279130754,1.021986403,0.000472984,1.02865E-05,8.725327054,4.238262093,4.332459904,0.013135196,5795.979743,441255.6593,-7.758371677,-0.002141353,218083.8412,0.862996585,261.1606499,-0.991181481,-1.026929103,0.37765392,0.948241757,-0.923376068,0.000270641,1.190240306,1.123112089,0.348310449,0.705879702,4.123374932,2.006959517,2.843203325,0.028164247,0.000322073,-0.406908446,-1.373457783,-0.385970449,0.074954657,6.712617313,-17.39153171,-6.146468382,-0.004306486,53920.5001,-3.048949359,-0.035281689,4.90518E-13,803.3434668,-22769.41639,836.2953111,0.255677747,-2.72767486,15.29727733,1.067555131,0.004273382,-1.554326578,0.251491963,0.398427592,-2.760688493,15.81072478,1.06529122,0.004000336,0.000253014,-0.137692721,-383.0602163,0.997392849,6.815E-06,-1.78E-08,-0.713377255,-2.754496495,0.695556693,0.131800043,-0.047849051,-0.129386074,0.997836323,4.69165E-06,-1.02E-08,11.64603699,5.137897589,4.909931899,0.00737299,18395.54506,1.183029293,5.236841115,2.741403672,4.538992709
KA6_A11,2.368096697,79.33644964,67.01057807,0.32897,-0.384790944,-0.803889717,90.56911326,59.49884535,63.56246275,90.04716036,54.54115201,67.52568121,59.455,85.86678226,-0.161929,29.29129482,59.507,1548.5315,-183.3846,-0.363426,65.13018014,65.11751341,61.16563617,52.77732482,-0.180313292,0.000217547,-0.277836752,-0.134138391,76.12644876,-439.9922426,-0.984203009,1.416671986,-2.885108475,-250.9102812,-27.66633077,0.065530538,-0.002768506,-0.384573397,-2.92E-05,135.6252941,0.01656105,3.039790862,0.016807049,0.016349049,0.060142863,1.00021757,4.73265E-08,1.02957E-11,8.725047207,4.23817147,4.332395757,0.013136039,5795.2362,441170.7516,-7.605860223,-0.002272767,193593.1735,0.88724798,261.0170601,-0.994706363,-1.016050542,0.373736973,0.968655562,-0.953353719,0.000264382,1.190240306,1.123112089,0.348310449,0.705879702,4.123374932,2.006959517,2.843203325,0.028164247,3.22169E-06,-0.365410062,-1.423598043,-0.346607418,0.055848731,8.323850914,-24.01521282,-6.307241871,-0.003985488,62955.96922,-3.024478639,-0.036145017,9.65306E-13,765.425858,-21176.52497,834.1424396,0.263406381,-2.668114526,14.41276866,1.071846564,0.00481399,-1.494766244,0.255989333,0.403163536,-2.72523901,15.2600608,1.067725343,0.004294251,0.000281405,-0.140415533,-361.205652,0.997235323,7.66463E-06,-2.12E-08,-0.727209839,-2.600283866,0.68074098,0.147896698,-0.056877136,-0.030787077,0.999970819,8.51551E-10,-2.48E-14,11.64582733,5.137835924,4.909895893,0.007373256,18394.2204,0.254895767,1.016698944,0.000274268,4.54217E-06
KA6_A13,2.611795641,79.33644964,67.01057807,0.32897,-0.384790944,-0.803889717,90.56911326,59.49884535,63.56246275,90.04716036,54.54115201,67.52568121,57.4257,86.03242317,-0.165666,29.31415755,58.4561,1535.7576,-177.0278,-0.367723,65.2494597,64.80277861,61.1358388,52.75461237,-0.173614848,-0.003853708,-0.295268269,-0.118831781,76.41782784,-456.9681145,-0.977504565,1.416671986,-2.785099764,-244.5534812,-28.10059291,0.063842173,-0.002660786,-0.388644652,0.000457943,135.9166732,-0.294491994,3.039790862,0.016807049,0.016357018,-0.156780821,0.996153708,1.48511E-05,-5.72E-08,8.741729111,4.24357188,4.336216018,0.013085952,5839.684412,446255.9981,-7.702445474,-0.002188336,208819.8577,0.856964701,261.5205738,-0.992444581,-1.023013126,0.376248833,0.955515174,-0.934020444,0.000269135,1.190240306,1.123112089,0.348310449,0.705879702,4.123374932,2.006959517,2.843203325,0.028164247,-5.71E-05,-0.378531384,-1.406955146,-0.359053565,0.061722931,7.756780694,-21.60340808,-6.253521056,-0.004089085,59806.40517,-3.040221046,-0.035586438,6.2527E-13,789.6433218,-22189.44553,835.8645148,0.258467447,-2.705971047,14.96884509,1.069087436,0.004462964,-1.532622764,0.252670087,0.399670922,-2.751341293,15.66362732,1.065924154,0.004075823,0.000260209,-0.138570244,-375.8287989,0.997342751,7.07978E-06,-1.88E-08,-0.729767019,-2.573044542,0.677975144,0.151044665,-0.058702701,0.077079189,1.000458048,2.09712E-07,9.6036E-11,11.65833063,5.141512689,4.912042001,0.007357449,18473.34205,-0.665310684,0.74490991,0.086725534,-0.025539976
KA6_A14,2.145508547,79.33644964,67.01057807,0.32897,-0.384790944,-0.803889717,90.56911326,59.49884535,63.56246275,90.04716036,54.54115201,67.52568121,62.9273,86.29958886,-0.162489,30.14076346,62.9273,1536.7861,-178.9074,-0.365472,65.49976255,65.4937053,61.26899583,55.99200988,-0.172548263,-0.007085673,-0.285723082,-0.134123405,76.47317359,-459.7928042,-0.97643798,1.416671986,-2.814670676,-246.4330812,-27.9488037,0.063061559,-0.002634334,-0.391876616,0.000950355,135.9720189,-0.541863867,3.039790862,0.016807049,0.016321469,-0.192070364,0.992939372,5.02068E-05,-3.56E-07,8.744894144,4.244596105,4.336940007,0.013076481,5848.146279,447226.3056,-7.718283444,-0.002174893,211409.4228,0.939065172,262.3327016,-0.992083487,-1.024130586,0.376650348,0.953431128,-0.930966365,0.000250012,1.190240306,1.123112089,0.348310449,0.705879702,4.123374932,2.006959517,2.843203325,0.028164247,-0.000104933,-0.374554535,-1.411917094,-0.355281351,0.05992445,7.922371014,-22.29886538,-6.269501381,-0.004057897,60729.26352,-3.034737103,-0.035779707,7.27761E-13,781.1356282,-21831.80633,828.1827541,0.25767229,-2.712133392,15.06137308,1.06864876,0.004408297,-1.53878511,0.251120606,0.398035279,-2.763643907,15.85752113,1.065092403,0.00397676,0.000250781,-0.138109522,-379.6025614,0.997369133,6.93972E-06,-1.83E-08,-0.731784348,-2.551823605,0.67578749,0.153567282,-0.060179427,0.098316985,1.000950806,9.03174E-07,8.58335E-10,11.66070405,5.142210475,4.912449121,0.007354454,18488.38994,-0.815261119,0.581663099,0.293616451,-0.159100145
KA6_A15,1.75610504,79.33644964,67.01057807,0.32897,-0.384790944,-0.803889717,90.56911326,59.49884535,63.56246275,90.04716036,54.54115201,67.52568121,57.1607,85.94708964,-0.170276,29.28932389,57.1782,1581.8829,-172.9623,-0.371628,65.09663083,65.08957837,61.12745828,52.72025252,-0.172435049,0.01691,-0.314455541,-0.109219607,76.03854669,-460.094685,-0.976324766,1.416671986,-2.721139058,-240.4879812,-28.25805303,0.064081692,-0.002648909,-0.367880944,-0.001846904,135.537392,1.285811824,3.039790862,0.016807049,0.01635926,0.2566736,1.017053783,0.000285948,4.83538E-06,8.720008411,4.23653959,4.331240405,0.013151225,5781.860582,439644.2758,-7.719972242,-0.002173466,211687.1192,0.853010101,261.2611777,-0.992045143,-1.024249343,0.376692993,0.953210049,-0.930642578,0.00027515,1.190240306,1.123112089,0.348310449,0.705879702,4.123374932,2.006959517,2.843203325,0.028164247,0.000250423,-0.38742881,-1.396101237,-0.367493163,0.065799762,7.404597771,-20.1489402,-6.218674025,-0.004158212,57834.46911,-3.045889043,-0.035388142,5.34175E-13,798.5175609,-22564.55158,836.3491685,0.257587743,-2.712789735,15.07126175,1.068602206,0.004402514,-1.539441453,0.25314362,0.40017012,-2.747596565,15.60508098,1.066179494,0.004106463,0.000263149,-0.138363757,-377.5139169,0.997354596,7.01672E-06,-1.86E-08,-0.716532286,-2.718270726,0.692199587,0.135336389,-0.049787678,-0.122691574,0.998154801,3.41105E-06,-6.30E-09,11.64205274,5.136725698,4.909247558,0.007378038,18370.38464,1.08740787,3.617603625,1.653312048,2.125848181
KA6_A16,2.477862753,79.33644964,67.01057807,0.32897,-0.384790944,-0.803889717,90.56911326,59.49884535,63.56246275,90.04716036,54.54115201,67.52568121,51.2799,83.13210227,-0.182254,28.16392577,51.2799,1679.9266,-193.3764,-0.380645,61.10324791,61.10324791,61.21591925,48.31287272,-0.1708,-0.0054,-0.2752,-0.13458,72.40363329,-464.4991197,-0.974689717,1.416671986,-3.042305028,-260.9020812,-27.56008099,0.065014166,-0.002795269,-0.390190944,0.000726732,131.9024786,-0.39097962,3.039790862,0.016807049,0.01633562,-0.175441064,0.994614554,0.00002916,-1.57E-07,8.509032453,4.167927156,4.282256482,0.013811462,5242.286113,379560.5613,-7.744528193,-0.002152857,215759.4322,0.765250823,252.7042049,-0.991491042,-1.025967529,0.377309408,0.950020044,-0.925974768,0.000306798,1.190240306,1.123112089,0.348310449,0.705879702,4.123374932,2.006959517,2.843203325,0.028164247,-8.00E-05,-0.346529246,-1.448997329,-0.328698139,0.047724756,9.255619881,-28.1584189,-6.389877236,-0.003832856,68069.89598,-3.020601937,-0.036284364,1.07352E-12,759.5580643,-20933.48177,831.2404643,0.256363596,-2.722317093,15.21553725,1.067930105,0.00431942,-1.54896881,0.254978756,0.402101783,-2.733150094,15.38126322,1.067174142,0.004226842,0.000274805,-0.140866543,-357.7473531,0.997208634,7.81353E-06,-2.18E-08,-0.730733574,-2.562847795,0.676927607,0.152248973,-0.05940617,0.08990657,1.000726996,5.28139E-07,3.83816E-10,11.48488044,5.090389162,4.882062851,0.007581359,17398.26387,-0.731225576,0.676393941,0.152865063,-0.059767124
KA6_A17,1.243266642,79.33644964,67.01057807,0.32897,-0.384790944,-0.803889717,90.56911326,59.49884535,63.56246275,90.04716036,54.54115201,67.52568121,43.9612,85.16461921,-0.160377,29.80570622,50.0241,1644.9816,-154.6786,-0.36914,65.09904709,62.56797527,60.94308701,56.47188315,-0.173405914,0.071762781,-0.381512769,-0.022442304,82.23075921,-457.5187078,-0.977295631,1.416671986,-2.433489725,-222.2042812,-30.35466246,0.064011059,-0.002663724,-0.313028162,-0.001610522,141.7296046,5.901107996,3.039790862,0.016807049,0.016408752,0.415559378,1.074400446,0.005149897,0.000369571,9.068117733,4.348552991,4.409529432,0.0121609,6761.897761,556035.9866,-7.705537748,-0.002185703,209323.368,0.656033738,258.8826313,-0.992373867,-1.023231833,0.376327452,0.95510675,-0.933421654,0.0003145,1.190240306,1.123112089,0.348310449,0.705879702,4.123374932,2.006959517,2.843203325,0.028164247,0.001062748,-0.433224622,-1.345064691,-0.410932493,0.087730144,5.921872241,-14.41081525,-6.056905633,-0.004500363,49374.74259,-3.11942922,-0.032943868,6.56353E-14,921.4055328,-27968.95393,847.0470859,0.258311876,-2.707175205,14.9868808,1.069001489,0.004452229,-1.533826923,0.253004069,0.400023038,-2.748699413,15.6223005,1.066104189,0.004097416,0.00026228,-0.138621233,-375.4142269,0.99733982,7.09543E-06,-1.89E-08,-0.678986497,-3.194600742,0.731229319,0.09798663,-0.030672575,-0.117216541,0.998390774,2.59378E-06,-4.18E-09,11.90502434,5.213789885,4.953921049,0.007055689,20087.28081,1.807081976,365.4421522,34.82307558,205.4947298
KA6_A18,1.321070543,79.33644964,67.01057807,0.32897,-0.384790944,-0.803889717,90.56911326,59.49884535,63.56246275,90.04716036,54.54115201,67.52568121,43.703,85.26458547,-0.179695,29.77791618,45.4504,1663.4318,-153.1137,-0.383096,65.18381511,62.49906883,60.98033373,56.38918654,-0.174084711,0.06968132,-0.381841971,-0.025389351,77.04453705,-455.7347341,-0.977974428,1.416671986,-2.408869848,-220.6393812,-29.51545397,0.066691157,-0.002670674,-0.315109624,-0.001769164,136.5433824,5.368565039,3.039790862,0.016807049,0.01639873,0.411502164,1.072166449,0.004855486,0.000338337,8.777501754,4.255140945,4.344383658,0.012979506,5935.860689,457325.6388,-7.695509464,-0.002194259,207694.1479,0.652180615,259.1865078,-0.99260357,-1.022521623,0.376072089,0.956433982,-0.935367977,0.000346148,1.190240306,1.123112089,0.348310449,0.705879702,4.123374932,2.006959517,2.843203325,0.028164247,0.001031923,-0.437652399,-1.340513253,-0.415132433,0.089916857,5.802653945,-13.97783813,-6.042653298,-0.004532282,48681.73654,-3.090412766,-0.033880556,1.51915E-13,871.1620228,-25712.74258,844.8804106,0.258816963,-2.703268347,14.92844341,1.069280744,0.004487154,-1.529920064,0.25824631,0.405529778,-2.70768292,14.99449179,1.068965284,0.00444771,0.000296623,-0.138741681,-374.4373334,0.997332889,7.1325E-06,-1.90E-08,-0.680488133,-3.173498759,0.729708876,0.099294075,-0.031288519,-0.120945391,0.998232401,3.12994E-06,-5.54E-09,11.68517789,5.149403046,4.916642384,0.00732368,18644.09528,1.750999705,214.5547689,28.82149057,154.7300467
KA6_A20,0.715489045,79.33644964,67.01057807,0.32897,-0.384790944,-0.803889717,90.56911326,59.49884535,63.56246275,90.04716036,54.54115201,67.52568121,57.1356,87.26728015,-0.173206,32.98204882,57.1356,1571.3818,-157.6576,-0.373152,69.52614207,69.5107643,65.10820173,63.93437849,-0.171385438,0.018163106,-0.336113785,0.07085991,78.4737596,-462.9124297,-0.975275155,1.416671986,-2.480357009,-225.1832812,-29.28264034,0.063952819,-0.00246505,-0.366627838,0.001287036,137.972605,1.425327181,3.039790862,0.016807049,0.015359048,0.262863348,1.018329058,0.000329898,5.99198E-06,8.858541618,4.28129171,4.362764296,0.012743113,6158.130946,483251.6875,-7.735699914,-0.002160236,214287.9176,0.852635534,265.2742808,-0.991689512,-1.025351661,0.377088581,0.951161628,-0.927644304,0.000275355,1.190240306,1.123112089,0.348310449,0.705879702,4.123374932,2.006959517,2.843203325,0.028164247,0.000268981,-0.425038679,-1.353644839,-0.403167768,0.083713334,6.152170892,-15.25958019,-6.083853034,-0.004440827,50707.51014,-3.082265731,-0.034149926,1.91739E-13,857.4730255,-25109.07421,621.9516579,0.256802579,-2.718895329,15.16356225,1.068170706,0.004349081,-1.545547047,0.252888946,0.399901682,-2.74960967,15.63652728,1.066042101,0.004089963,0.000261565,-0.135085457,-405.6712331,0.997537985,6.07647E-06,-1.50E-08,-0.715717791,-2.727561565,0.69306753,0.134415972,-0.049280637,0.108775286,1.001287865,1.65646E-06,2.13193E-09,11.74617406,5.167307278,4.927055151,0.007247816,19036.43972,1.125394675,4.159218436,2.031557572,2.895634227
KA6_A21,2.079020657,79.33644964,67.01057807,0.32897,-0.384790944,-0.803889717,90.56911326,59.49884535,63.56246275,90.04716036,54.54115201,67.52568121,52.1693,88.17235511,-0.153328,36.5969222,56.3129,1662.2577,-163.7848,-0.35398,71.92537114,69.54614869,64.62585667,69.28112188,-0.172965266,-0.003284233,-0.26428371,-0.012991521,81.28499805,-458.6842874,-0.976854983,1.416671986,-2.576753526,-231.3104812,-28.77326361,0.061226245,-0.002404788,-0.388075177,4.26672E-05,140.7838434,-0.266958904,3.039790862,0.016807049,0.015473683,-0.148643071,0.996721154,1.07862E-05,-3.54E-08,9.015819322,4.331817318,4.397961474,0.012302393,6607.250907,537070.3771,-7.712075769,-0.002180149,210391.2755,0.778523354,268.0255194,-0.992224696,-1.023693402,0.376493317,0.954245657,-0.932159625,0.000279377,1.190240306,1.123112089,0.348310449,0.705879702,4.123374932,2.006959517,2.843203325,0.028164247,-4.86E-05,-0.409137955,-1.370958451,-0.388085236,0.076020402,6.639658732,-17.10876405,-6.138540196,-0.004323194,53504.53872,-3.064288901,-0.034754486,3.19103E-13,827.9006987,-23821.40505,646.2426813,0.257983464,-2.709719576,15.02506154,1.068820248,0.00442963,-1.536371294,0.247439376,0.394135791,-2.793179345,16.33286516,1.063139417,0.003748653,0.000229516,-0.133975565,-415.8370806,0.997598101,5.78301E-06,-1.39E-08,-0.729410406,-2.576820314,0.678361344,0.150602343,-0.058445031,0.03494336,1.000042668,1.82049E-09,7.76751E-14,11.86523676,5.202166792,4.947225689,0.007103088,19820.09056,-0.643894631,0.765704538,0.071267057,-0.019025375
KA8_A1,1.963997164,76.92286204,64.7096618,0.32401,-0.384117703,-0.802837459,78.51221029,59.56775179,64.23011025,90.55438923,60.70968593,49.57792812,57.371,85.77931302,-0.170193,28.10322128,57.371,1558.7206,-172.9063,-0.371293,65.0011174,65.0011174,61.1358388,52.7126817,-0.17413,0.01471,-0.31225,-0.11231,75.87902071,-441.7553669,-0.976967459,1.409843279,-2.69198199,-222.4842281,-28.17334923,0.06465325,-0.002678877,-0.369407703,-0.00165208,135.4467725,1.116180395,3.086324496,0.016787607,0.016357018,0.245021517,1.014818725,0.000216384,3.18301E-06,8.710856485,4.233574816,4.329140239,0.013178873,5757.625783,436883.006,-7.616006011,-0.002263696,195147.8042,0.886590942,264.742795,-0.992262776,-1.023575546,0.376450973,0.954465416,-0.932481652,0.000271374,1.187368215,1.121304623,0.343478548,0.709298697,4.095313531,1.987658071,2.802286372,0.033506783,0.000296705,-0.374246987,-1.391096902,-0.371473511,0.067746533,7.246767034,-19.50816634,-6.059448189,-0.004494701,49499.23176,-3.042842636,-0.035494537,5.81393E-13,793.7376071,-22362.24681,865.4511099,0.258624082,-2.704759387,14.95071892,1.06917403,0.004473793,-1.52835013,0.254270034,0.401356333,-2.738716903,15.46712653,1.066789051,0.004180043,0.000270253,-0.138883587,-373.2907449,0.997324708,7.17638E-06,-1.92E-08,-0.717522156,-2.707036133,0.691143572,0.136462051,-0.050410133,-0.11821621,0.998349284,2.72937E-06,-4.51E-09,11.63816019,5.135580647,4.90857874,0.007382974,18345.82818,1.037316923,3.053169998,1.245858673,1.390603026
